,PAGE_ID,CONTROLLER_NAME,ACTION_NAME,VIEW_NAME,API_PATH,HTTP_METHOD
480,0,Execution,update_gist_para_no,update_gist_para_no.cshtml,/ApiCalls/get_legacy_paras_for_gist_update,POST
481,0,Execution,update_gist_para_no,update_gist_para_no.cshtml,/ApiCalls/get_legacy_report_dropdown_contents,GET
482,0,Execution,update_gist_para_no,update_gist_para_no.cshtml,/ApiCalls/get_legacy_report_dropdown_contents,POST
483,0,Execution,update_gist_para_no,update_gist_para_no.cshtml,/ApiCalls/update_legacy_para_gist_paraNo,POST
484,0,Execution,authorize_update_legacy_para_gist_para,authorize_update_legacy_para_gist_para.cshtml,/ApiCalls/Authorize_Legacy_Para_Gist_ParaNo,POST
485,0,Execution,authorize_update_legacy_para_gist_para,authorize_update_legacy_para_gist_para.cshtml,/ApiCalls/get_update_gist_paraNo_legacy_paras_autorize,GET
486,0,Execution,authorize_update_legacy_para_gist_para,authorize_update_legacy_para_gist_para.cshtml,/ApiCalls/get_update_gist_paraNo_legacy_paras_autorize,POST
487,0,Reports,fad_ho_user_legacy_para_performance,fad_ho_user_legacy_para_performance.cshtml,/ApiCalls/get_fad_ho_user_legacy_para_user_wise_performance,GET
488,0,Reports,fad_ho_user_legacy_para_performance,fad_ho_user_legacy_para_performance.cshtml,/ApiCalls/get_fad_ho_user_legacy_para_user_wise_performance,POST
489,0,Execution,update_legacy_paras_ho,update_legacy_paras_ho.cshtml,/ApiCalls/delete_legacy_para_HO,POST
490,0,Execution,update_legacy_paras_ho,update_legacy_paras_ho.cshtml,/ApiCalls/get_legacy_paras_for_update_ho,GET
491,0,Execution,update_legacy_paras_ho,update_legacy_paras_ho.cshtml,/ApiCalls/get_legacy_paras_for_update_ho,POST
492,0,Execution,update_legacy_paras_ho,update_legacy_paras_ho.cshtml,/ApiCalls/get_legacy_report_dropdown_contents,GET
493,0,Execution,update_legacy_paras_ho,update_legacy_paras_ho.cshtml,/ApiCalls/get_legacy_report_dropdown_contents,POST
494,0,Execution,update_legacy_paras_ho,update_legacy_paras_ho.cshtml,/ApiCalls/settle_legacy_para_HO,POST
495,0,Execution,update_legacy_paras_ho,update_legacy_paras_ho.cshtml,/ApiCalls/update_legacy_para_with_responsibilities,POST
496,0,Execution,update_legacy_paras_ho,update_legacy_paras_ho.cshtml,/ApiCalls/update_legacy_para_with_responsibilities_no_changes_AZ,POST
497,0,Dashboard,dashboard,dashboard.cshtml,/ApiCalls/get_audit_performance_chart_for_dashboard,GET
498,0,Dashboard,dashboard,dashboard.cshtml,/ApiCalls/get_audit_performance_chart_for_dashboard,POST
499,0,Dashboard,violation_wise_paras,violation_wise_paras.cshtml,/ApiCalls/get_violation_wise_paras_for_dashboard,GET
500,0,Dashboard,violation_wise_paras,violation_wise_paras.cshtml,/ApiCalls/get_violation_wise_paras_for_dashboard,POST
501,0,Dashboard,no_entities_risk_based_planning,no_entities_risk_based_planning.cshtml,/ApiCalls/get_risk_base_plan_for_dashboard,GET
502,0,Dashboard,no_entities_risk_based_planning,no_entities_risk_based_planning.cshtml,/ApiCalls/get_risk_base_plan_for_dashboard,POST
503,0,Dashboard,no_entities_risk_based_planning_b,no_entities_risk_based_planning_b.cshtml,/ApiCalls/get_risk_base_plan_for_dashboard,GET
504,0,Dashboard,no_entities_risk_based_planning_b,no_entities_risk_based_planning_b.cshtml,/ApiCalls/get_risk_base_plan_for_dashboard,POST
505,0,Dashboard,audit_performance,audit_performance.cshtml,/ApiCalls/get_audit_performance_for_dashboard,GET
506,0,Dashboard,audit_performance,audit_performance.cshtml,/ApiCalls/get_audit_performance_for_dashboard,POST
507,0,Setup,manage_sub_checklist,manage_sub_checklist.cshtml,/ApiCalls/add_audit_sub_checklist,POST
508,0,Setup,manage_sub_checklist,manage_sub_checklist.cshtml,/ApiCalls/get_audit_sub_checklist,GET
509,0,Setup,manage_sub_checklist,manage_sub_checklist.cshtml,/ApiCalls/get_audit_sub_checklist,POST
510,0,Setup,manage_sub_checklist,manage_sub_checklist.cshtml,/ApiCalls/get_checklist_details_for_sub_process,GET
511,0,Setup,manage_sub_checklist,manage_sub_checklist.cshtml,/ApiCalls/get_checklist_details_for_sub_process,POST
512,0,Setup,manage_sub_checklist,manage_sub_checklist.cshtml,/ApiCalls/update_audit_sub_checklist,POST
513,204,Setup,manage_checklist_detail,manage_checklist_detail.cshtml,/ApiCalls/add_audit_checklist_detail,POST
514,204,Setup,manage_checklist_detail,manage_checklist_detail.cshtml,/ApiCalls/get_audit_checklist_detail,GET
515,204,Setup,manage_checklist_detail,manage_checklist_detail.cshtml,/ApiCalls/get_audit_checklist_detail,POST
516,204,Setup,manage_checklist_detail,manage_checklist_detail.cshtml,/ApiCalls/get_audit_sub_checklist,GET
517,204,Setup,manage_checklist_detail,manage_checklist_detail.cshtml,/ApiCalls/get_audit_sub_checklist,POST
518,204,Setup,manage_checklist_detail,manage_checklist_detail.cshtml,/ApiCalls/update_audit_checklist_detail,POST
519,0,Reports,para_position,para_position.cshtml,/ApiCalls/get_audit_para_reconsillation,GET
520,0,Reports,para_position,para_position.cshtml,/ApiCalls/get_audit_para_reconsillation,POST
521,0,Setup,manage_checklist,manage_checklist.cshtml,/ApiCalls/add_audit_checklist,POST
522,0,Setup,manage_checklist,manage_checklist.cshtml,/ApiCalls/update_audit_checklist,POST
523,213,Setup,ref_checklist_detail,ref_checklist_detail.cshtml,/ApiCalls/get_audit_sub_checklist,GET
524,213,Setup,ref_checklist_detail,ref_checklist_detail.cshtml,/ApiCalls/get_audit_sub_checklist,POST
525,213,Setup,ref_checklist_detail,ref_checklist_detail.cshtml,/ApiCalls/get_checklist_detail_comparison_by_Id_for_referredBack,GET
526,213,Setup,ref_checklist_detail,ref_checklist_detail.cshtml,/ApiCalls/get_checklist_detail_comparison_by_Id_for_referredBack,POST
527,213,Setup,ref_checklist_detail,ref_checklist_detail.cshtml,/ApiCalls/get_ref_audit_checklist_detail,GET
528,213,Setup,ref_checklist_detail,ref_checklist_detail.cshtml,/ApiCalls/get_ref_audit_checklist_detail,POST
529,213,Setup,ref_checklist_detail,ref_checklist_detail.cshtml,/ApiCalls/update_audit_checklist_detail,POST
530,214,Setup,sub_process_authorize,sub_process_authorize.cshtml,/ApiCalls/authorize_sub_process_by_authorizer,POST
531,214,Setup,sub_process_authorize,sub_process_authorize.cshtml,/ApiCalls/get_sub_checklist_comparison_by_Id,GET
532,214,Setup,sub_process_authorize,sub_process_authorize.cshtml,/ApiCalls/get_sub_checklist_comparison_by_Id,POST
533,214,Setup,sub_process_authorize,sub_process_authorize.cshtml,/ApiCalls/reffered_back_sub_process_by_authorizer,POST
534,215,AdministrationPanel,setup_observation_reversal,setup_observation_reversal.cshtml,/ApiCalls/get_engagements_details_for_status_reversal,GET
535,215,AdministrationPanel,setup_observation_reversal,setup_observation_reversal.cshtml,/ApiCalls/get_engagements_details_for_status_reversal,POST
536,215,AdministrationPanel,setup_observation_reversal,setup_observation_reversal.cshtml,/ApiCalls/get_observation_details_for_status_reversal,GET
537,215,AdministrationPanel,setup_observation_reversal,setup_observation_reversal.cshtml,/ApiCalls/get_observation_details_for_status_reversal,POST
538,215,AdministrationPanel,setup_observation_reversal,setup_observation_reversal.cshtml,/ApiCalls/getparentrel,POST
539,215,AdministrationPanel,setup_observation_reversal,setup_observation_reversal.cshtml,/ApiCalls/getpostplace,POST
540,215,AdministrationPanel,setup_observation_reversal,setup_observation_reversal.cshtml,/ApiCalls/update_observation_status_for_reversal,POST
541,216,AdministrationPanel,entity_relationship,entity_relationship.cshtml,/ApiCalls/getparentrel,POST
542,216,AdministrationPanel,entity_relationship,entity_relationship.cshtml,/ApiCalls/getpostplace,POST
543,216,AdministrationPanel,entity_relationship,entity_relationship.cshtml,/ApiCalls/menu_pages_updation,POST
544,217,AdministrationPanel,entity_addition,entity_addition.cshtml,/ApiCalls/add_ais_entity_for_admin_panel_entity_addition,POST
545,217,AdministrationPanel,entity_addition,entity_addition.cshtml,/ApiCalls/add_ais_entity_mapping_for_admin_panel_entity_addition,POST
546,217,AdministrationPanel,entity_addition,entity_addition.cshtml,/ApiCalls/get_ais_entities_for_admin_panel_entity_addition,GET
547,217,AdministrationPanel,entity_addition,entity_addition.cshtml,/ApiCalls/get_ais_entities_for_admin_panel_entity_addition,POST
548,217,AdministrationPanel,entity_addition,entity_addition.cshtml,/ApiCalls/get_ais_entity_existing_mapping_for_admin_panel_entity_addition,GET
549,217,AdministrationPanel,entity_addition,entity_addition.cshtml,/ApiCalls/get_ais_entity_existing_mapping_for_admin_panel_entity_addition,POST
550,217,AdministrationPanel,entity_addition,entity_addition.cshtml,/ApiCalls/get_hr_entities_for_admin_panel_entity_addition,GET
551,217,AdministrationPanel,entity_addition,entity_addition.cshtml,/ApiCalls/get_hr_entities_for_admin_panel_entity_addition,POST
552,217,AdministrationPanel,entity_addition,entity_addition.cshtml,/ApiCalls/update_ais_entity_for_admin_panel_entity_addition,POST
553,217,AdministrationPanel,entity_addition,entity_addition.cshtml,/ApiCalls/update_ais_entity_mapping_for_admin_panel_entity_addition,POST
554,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/add_ais_entity_for_admin_panel_entity_addition,POST
555,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/add_ais_entity_mapping_for_admin_panel_entity_addition,POST
556,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/get_ais_entities_for_admin_panel_entity_addition,GET
557,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/get_ais_entities_for_admin_panel_entity_addition,POST
558,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/get_ais_entity_existing_mapping_for_admin_panel_entity_addition,GET
559,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/get_ais_entity_existing_mapping_for_admin_panel_entity_addition,POST
560,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/get_entity_shifting_details,GET
561,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/get_entity_shifting_details,POST
562,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/submit_entity_conv_to_islamic_from_admin_panel,POST
563,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/submit_entity_shifting_from_admin_panel,POST
564,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/update_ais_entity_for_admin_panel_entity_addition,POST
565,218,AdministrationPanel,entity_shifting,entity_shifting.cshtml,/ApiCalls/update_ais_entity_mapping_for_admin_panel_entity_addition,POST
566,0,PostCompliance,change_status_new_para,change_status_new_para.cshtml,/ApiCalls/Add_New_Para_Change_status_Request,POST
567,0,PostCompliance,change_status_new_para,change_status_new_para.cshtml,/ApiCalls/GetIASPARATEXT,GET
568,0,PostCompliance,change_status_new_para,change_status_new_para.cshtml,/ApiCalls/get_current_paras_for_status_change_request,GET
569,0,PostCompliance,change_status_new_para,change_status_new_para.cshtml,/ApiCalls/get_current_paras_for_status_change_request,POST
570,0,PostCompliance,change_status_new_para_reviewer,change_status_new_para_reviewer.cshtml,/ApiCalls/Add_Old_Para_Change_status_Review,POST
571,0,PostCompliance,change_status_new_para_reviewer,change_status_new_para_reviewer.cshtml,/ApiCalls/GetIASPARATEXT,GET
572,0,PostCompliance,change_status_new_para_reviewer,change_status_new_para_reviewer.cshtml,/ApiCalls/get_current_paras_for_status_change_request_review,GET
573,0,PostCompliance,change_status_new_para_reviewer,change_status_new_para_reviewer.cshtml,/ApiCalls/get_current_paras_for_status_change_request_review,POST
574,0,PostCompliance,change_status_new_para_authorize,change_status_new_para_authorize.cshtml,/ApiCalls/Add_Old_Para_Change_status_Authorize,POST
575,0,PostCompliance,change_status_new_para_authorize,change_status_new_para_authorize.cshtml,/ApiCalls/GetIASPARATEXT,GET
576,0,PostCompliance,change_status_new_para_authorize,change_status_new_para_authorize.cshtml,/ApiCalls/get_current_paras_for_status_change_request_authorize,GET
577,0,PostCompliance,change_status_new_para_authorize,change_status_new_para_authorize.cshtml,/ApiCalls/get_current_paras_for_status_change_request_authorize,POST
578,223,Dashboard,functional_resp_wise_paras_ho,functional_resp_wise_paras_ho.cshtml,/ApiCalls/get_functional_owner_area_for_functional_responsibility_wise_paras_ho,GET
579,223,Dashboard,functional_resp_wise_paras_ho,functional_resp_wise_paras_ho.cshtml,/ApiCalls/get_functional_owner_area_for_functional_responsibility_wise_paras_ho,POST
580,223,Dashboard,functional_resp_wise_paras_ho,functional_resp_wise_paras_ho.cshtml,/ApiCalls/get_functional_responsibility_wise_paras_for_dashboard_ho,GET
581,223,Dashboard,functional_resp_wise_paras_ho,functional_resp_wise_paras_ho.cshtml,/ApiCalls/get_functional_responsibility_wise_paras_for_dashboard_ho,POST
582,223,Dashboard,functional_resp_wise_paras_ho,functional_resp_wise_paras_ho.cshtml,/ApiCalls/get_sub_violation_area_for_functional_responsibility_wise_paras_ho,GET
583,223,Dashboard,functional_resp_wise_paras_ho,functional_resp_wise_paras_ho.cshtml,/ApiCalls/get_sub_violation_area_for_functional_responsibility_wise_paras_ho,POST
584,223,Dashboard,functional_resp_wise_paras_ho,functional_resp_wise_paras_ho.cshtml,/ApiCalls/get_violation_area_for_functional_responsibility_wise_paras_ho,GET
585,223,Dashboard,functional_resp_wise_paras_ho,functional_resp_wise_paras_ho.cshtml,/ApiCalls/get_violation_area_for_functional_responsibility_wise_paras_ho,POST
586,224,Reports,ho_total_paras_details,ho_total_paras_details.cshtml,/ApiCalls/get_functional_owner_area_for_functional_responsibility_wise_paras_ho,GET
587,224,Reports,ho_total_paras_details,ho_total_paras_details.cshtml,/ApiCalls/get_functional_owner_area_for_functional_responsibility_wise_paras_ho,POST
588,224,Reports,ho_total_paras_details,ho_total_paras_details.cshtml,/ApiCalls/get_total_para_details_ho,GET
589,224,Reports,ho_total_paras_details,ho_total_paras_details.cshtml,/ApiCalls/get_total_para_details_ho,POST
590,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/audit_engagement_obs_status_reversal,POST
591,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/audit_engagement_status_reversal,POST
592,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/get_engagement_status_for_reversal,GET
593,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/get_engagement_status_for_reversal,POST
594,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/get_engagements_details_for_status_reversal,GET
595,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/get_engagements_details_for_status_reversal,POST
596,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/get_observation_details_for_status_reversal,GET
597,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/get_observation_details_for_status_reversal,POST
598,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/get_observation_numbers_for_status_reversal,GET
599,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/get_observation_numbers_for_status_reversal,POST
600,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/get_team_memeber_details_for_post_changes_team_eng_reversal,GET
601,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/get_team_memeber_details_for_post_changes_team_eng_reversal,POST
602,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/getparentrel,POST
603,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/getpostplace,POST
604,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/submit_new_team_id_for_post_changes_team_eng_reversal,POST
605,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/update_engagement_dates_for_status_reversal,POST
606,225,AdministrationPanel,setup_engagement_reversal,setup_engagement_reversal.cshtml,/ApiCalls/update_observation_numbers_for_status_reversal,POST
607,226,RiskAssessment,risk_assessment_ent_types,risk_assessment_ent_types.cshtml,/ApiCalls/get_auditee_risk_for_entity_types,GET
608,226,RiskAssessment,risk_assessment_ent_types,risk_assessment_ent_types.cshtml,/ApiCalls/get_auditee_risk_for_entity_types,POST
609,228,Reports,user_activity_logs,user_activity_logs.cshtml,/ApiCalls/get_user_activity_log,GET
610,228,Reports,user_activity_logs,user_activity_logs.cshtml,/ApiCalls/get_user_activity_log,POST
611,229,Reports,role_activity_logs,role_activity_logs.cshtml,/ApiCalls/get_role_actuserivity_log,GET
612,230,Reports,cnic_loan_report,cnic_loan_report.cshtml,/ApiCalls/get_cnic_loan_detail_report,GET
613,230,Reports,cnic_loan_report,cnic_loan_report.cshtml,/ApiCalls/get_cnic_loan_detail_report,POST
614,233,WorkingPaper,loan_case_file,loan_case_file.cshtml,/ApiCalls/Add_Working_Paper_Loan_Cases,POST
615,233,WorkingPaper,loan_case_file,loan_case_file.cshtml,/ApiCalls/Get_Working_Paper_Loan_Cases,GET
616,233,WorkingPaper,loan_case_file,loan_case_file.cshtml,/ApiCalls/Get_Working_Paper_Loan_Cases,POST
617,234,WorkingPaper,voucher_checking,voucher_checking.cshtml,/ApiCalls/Add_Working_Paper_Voucher_Checking,POST
618,234,WorkingPaper,voucher_checking,voucher_checking.cshtml,/ApiCalls/Get_Working_Paper_Voucher_Checking,GET
619,234,WorkingPaper,voucher_checking,voucher_checking.cshtml,/ApiCalls/Get_Working_Paper_Voucher_Checking,POST
620,235,WorkingPaper,account_opening,account_opening.cshtml,/ApiCalls/Add_Working_Paper_Account_Opening,POST
621,235,WorkingPaper,account_opening,account_opening.cshtml,/ApiCalls/Get_Working_Paper_Account_Opening,GET
622,235,WorkingPaper,account_opening,account_opening.cshtml,/ApiCalls/Get_Working_Paper_Account_Opening,POST
623,236,WorkingPaper,fixed_assets,fixed_assets.cshtml,/ApiCalls/Add_Working_Paper_Fixed_Assets,POST
624,236,WorkingPaper,fixed_assets,fixed_assets.cshtml,/ApiCalls/Get_Working_Paper_Fixed_Assets,GET
625,236,WorkingPaper,fixed_assets,fixed_assets.cshtml,/ApiCalls/Get_Working_Paper_Fixed_Assets,POST
626,237,WorkingPaper,cash_count,cash_count.cshtml,/ApiCalls/Add_Working_Paper_Cash_Counter,POST
627,237,WorkingPaper,cash_count,cash_count.cshtml,/ApiCalls/Get_Working_Paper_Cash_Counter,GET
628,237,WorkingPaper,cash_count,cash_count.cshtml,/ApiCalls/Get_Working_Paper_Cash_Counter,POST
629,0,BAC,cia_analysis,cia_analysis.cshtml,/ApiCalls/get_analysis_detail_paras,GET
630,0,BAC,cia_analysis,cia_analysis.cshtml,/ApiCalls/get_analysis_detail_paras,POST
631,0,BAC,cia_analysis,cia_analysis.cshtml,/ApiCalls/get_analysis_summary_paras,GET
632,0,BAC,cia_analysis,cia_analysis.cshtml,/ApiCalls/get_analysis_summary_paras,POST
633,0,BAC,cia_analysis,cia_analysis.cshtml,/ApiCalls/get_bac_analysis,GET
634,0,BAC,cia_analysis,cia_analysis.cshtml,/ApiCalls/get_bac_analysis,POST
635,0,BAC,cia_analysis,cia_analysis.cshtml,/ApiCalls/get_functional_observation_text,GET
636,0,BAC,cia_analysis,cia_analysis.cshtml,/ApiCalls/get_functional_observation_text,POST
637,0,BAC,cia_analysis_detail,cia_analysis_detail.cshtml,/ApiCalls/get_bac_analysis,GET
638,0,BAC,cia_analysis_detail,cia_analysis_detail.cshtml,/ApiCalls/get_bac_analysis,POST
639,241,Dashboard,annex_wise_obs,annex_wise_obs.cshtml,/ApiCalls/get_analysis_detail_paras,GET
640,241,Dashboard,annex_wise_obs,annex_wise_obs.cshtml,/ApiCalls/get_analysis_detail_paras,POST
641,241,Dashboard,annex_wise_obs,annex_wise_obs.cshtml,/ApiCalls/get_analysis_summary_paras,GET
642,241,Dashboard,annex_wise_obs,annex_wise_obs.cshtml,/ApiCalls/get_analysis_summary_paras,POST
643,241,Dashboard,annex_wise_obs,annex_wise_obs.cshtml,/ApiCalls/get_annex_wise_observations,GET
644,241,Dashboard,annex_wise_obs,annex_wise_obs.cshtml,/ApiCalls/get_annex_wise_observations,POST
645,241,Dashboard,annex_wise_obs,annex_wise_obs.cshtml,/ApiCalls/get_functional_observation_text,GET
646,241,Dashboard,annex_wise_obs,annex_wise_obs.cshtml,/ApiCalls/get_functional_observation_text,POST
647,242,Dashboard,entity_wise_obs,entity_wise_obs.cshtml,/ApiCalls/get_entity_wise_observations,GET
648,242,Dashboard,entity_wise_obs,entity_wise_obs.cshtml,/ApiCalls/get_entity_wise_observations,POST
649,243,Dashboard,para_view,para_view.cshtml,/ApiCalls/get_all_para_text,GET
650,243,Dashboard,para_view,para_view.cshtml,/ApiCalls/get_all_para_text,POST
651,243,Dashboard,para_view,para_view.cshtml,/ApiCalls/get_functional_observations,GET
652,243,Dashboard,para_view,para_view.cshtml,/ApiCalls/get_functional_observations,POST
653,243,Dashboard,para_view,para_view.cshtml,/ApiCalls/getparentrelForDashboardPanel,POST
654,243,Dashboard,para_view,para_view.cshtml,/ApiCalls/getpostplaceForDashboardPanel,POST
655,244,Dashboard,reporting_wise_obs,reporting_wise_obs.cshtml,/ApiCalls/get_reporting_wise_observations,GET
656,244,Dashboard,reporting_wise_obs,reporting_wise_obs.cshtml,/ApiCalls/get_reporting_wise_observations,POST
657,245,Setup,annexure_assignment_para,annexure_assignment_para.cshtml,/ApiCalls/GetIASPARATEXT,GET
658,245,Setup,annexure_assignment_para,annexure_assignment_para.cshtml,/ApiCalls/assign_annexure_with_para,POST
659,245,Setup,annexure_assignment_para,annexure_assignment_para.cshtml,/ApiCalls/get_all_paras_for_annexure_assignment,GET
660,245,Setup,annexure_assignment_para,annexure_assignment_para.cshtml,/ApiCalls/get_all_paras_for_annexure_assignment,POST
661,245,Setup,annexure_assignment_para,annexure_assignment_para.cshtml,/ApiCalls/get_para_text,GET
662,245,Setup,annexure_assignment_para,annexure_assignment_para.cshtml,/ApiCalls/get_para_text,POST
663,245,Setup,annexure_assignment_para,annexure_assignment_para.cshtml,/ApiCalls/get_zone_Branches_for_Annexure_Assignment,GET
664,245,Setup,annexure_assignment_para,annexure_assignment_para.cshtml,/ApiCalls/get_zone_Branches_for_Annexure_Assignment,POST
665,246,Setup,remove_duplicate_checklists,remove_duplicate_checklists.cshtml,/ApiCalls/get_audit_checklist_detail_for_remove_duplicate,GET
666,246,Setup,remove_duplicate_checklists,remove_duplicate_checklists.cshtml,/ApiCalls/get_audit_checklist_detail_for_remove_duplicate,POST
667,246,Setup,remove_duplicate_checklists,remove_duplicate_checklists.cshtml,/ApiCalls/get_audit_sub_checklist,GET
668,246,Setup,remove_duplicate_checklists,remove_duplicate_checklists.cshtml,/ApiCalls/get_audit_sub_checklist,POST
669,246,Setup,remove_duplicate_checklists,remove_duplicate_checklists.cshtml,/ApiCalls/get_checklist_details_for_sub_process,GET
670,246,Setup,remove_duplicate_checklists,remove_duplicate_checklists.cshtml,/ApiCalls/get_checklist_details_for_sub_process,POST
671,246,Setup,remove_duplicate_checklists,remove_duplicate_checklists.cshtml,/ApiCalls/merge_duplicate_checklists,POST
672,246,Setup,remove_duplicate_checklists,remove_duplicate_checklists.cshtml,/ApiCalls/update_audit_checklist,POST
673,246,Setup,remove_duplicate_checklists,remove_duplicate_checklists.cshtml,/ApiCalls/update_audit_checklist_detail,POST
674,246,Setup,remove_duplicate_checklists,remove_duplicate_checklists.cshtml,/ApiCalls/update_audit_sub_checklist,POST
675,247,Setup,authorize_remove_duplicate_checklists,authorize_remove_duplicate_checklists.cshtml,/ApiCalls/authorize_merge_duplicate_checklists,POST
676,247,Setup,authorize_remove_duplicate_checklists,authorize_remove_duplicate_checklists.cshtml,/ApiCalls/get_duplicate_checklists,GET
677,247,Setup,authorize_remove_duplicate_checklists,authorize_remove_duplicate_checklists.cshtml,/ApiCalls/get_duplicate_checklists,POST
678,247,Setup,authorize_remove_duplicate_checklists,authorize_remove_duplicate_checklists.cshtml,/ApiCalls/get_duplicate_checklists_count,GET
679,247,Setup,authorize_remove_duplicate_checklists,authorize_remove_duplicate_checklists.cshtml,/ApiCalls/get_duplicate_checklists_count,POST
680,248,Dashboard,entity_wise_obs_detail,entity_wise_obs_detail.cshtml,/ApiCalls/get_all_para_text,GET
681,248,Dashboard,entity_wise_obs_detail,entity_wise_obs_detail.cshtml,/ApiCalls/get_all_para_text,POST
682,248,Dashboard,entity_wise_obs_detail,entity_wise_obs_detail.cshtml,/ApiCalls/get_entity_wise_observation_detail,GET
683,248,Dashboard,entity_wise_obs_detail,entity_wise_obs_detail.cshtml,/ApiCalls/get_entity_wise_observation_detail,POST
684,249,PostCompliance,monitoring_of_para_settlement,monitoring_of_para_settlement.cshtml,/ApiCalls/get_all_para_text,GET
685,249,PostCompliance,monitoring_of_para_settlement,monitoring_of_para_settlement.cshtml,/ApiCalls/get_all_para_text,POST
686,249,PostCompliance,monitoring_of_para_settlement,monitoring_of_para_settlement.cshtml,/ApiCalls/get_old_para_compliance_cycle_text,GET
687,249,PostCompliance,monitoring_of_para_settlement,monitoring_of_para_settlement.cshtml,/ApiCalls/get_old_para_compliance_cycle_text,POST
688,249,PostCompliance,monitoring_of_para_settlement,monitoring_of_para_settlement.cshtml,/ApiCalls/get_settled_para_compliance_history,GET
689,249,PostCompliance,monitoring_of_para_settlement,monitoring_of_para_settlement.cshtml,/ApiCalls/get_settled_para_compliance_history,POST
690,249,PostCompliance,monitoring_of_para_settlement,monitoring_of_para_settlement.cshtml,/ApiCalls/get_settled_paras_for_monitoring,GET
691,249,PostCompliance,monitoring_of_para_settlement,monitoring_of_para_settlement.cshtml,/ApiCalls/get_settled_paras_for_monitoring,POST
692,249,PostCompliance,monitoring_of_para_settlement,monitoring_of_para_settlement.cshtml,/ApiCalls/submit_settled_para_compliance_comments,POST
693,250,Reports,status_wise_compliance,status_wise_compliance.cshtml,/ApiCalls/get_status_wise_compliance,GET
694,250,Reports,status_wise_compliance,status_wise_compliance.cshtml,/ApiCalls/get_status_wise_compliance,POST
695,250,Reports,status_wise_compliance,status_wise_compliance.cshtml,/ApiCalls/getparentrel,POST
696,250,Reports,status_wise_compliance,status_wise_compliance.cshtml,/ApiCalls/getpostplace,POST
697,251,AdministrationPanel,manage_user_rights,manage_user_rights.cshtml,/ApiCalls/admin_get_new_users,POST
698,251,AdministrationPanel,manage_user_rights,manage_user_rights.cshtml,/ApiCalls/admin_get_user_details,POST
699,251,AdministrationPanel,manage_user_rights,manage_user_rights.cshtml,/ApiCalls/update_new_user_admin_panel,POST
700,252,Reports,annexure_exercise_status,annexure_exercise_status.cshtml,/ApiCalls/get_annexure_exercise_status,GET
701,253,Execution,obs_management,obs_management.cshtml,/ApiCalls/drop_observation,POST
702,253,Execution,obs_management,obs_management.cshtml,/ApiCalls/get_dept_observation_text,GET
703,253,Execution,obs_management,obs_management.cshtml,/ApiCalls/get_dept_observation_text,POST
704,253,Execution,obs_management,obs_management.cshtml,/ApiCalls/get_details_for_manage_observations_text,GET
705,253,Execution,obs_management,obs_management.cshtml,/ApiCalls/get_details_for_manage_observations_text,POST
706,253,Execution,obs_management,obs_management.cshtml,/ApiCalls/get_observations_for_selected_entity,GET
707,253,Execution,obs_management,obs_management.cshtml,/ApiCalls/get_observations_for_selected_entity,POST
708,253,Execution,obs_management,obs_management.cshtml,/ApiCalls/get_observations_summary_for_selected_entity,GET
