"Pattern","File","Line","Text"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","169","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","201","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","229","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","249","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_checklist_detail.js","327","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_sub_checklist.js","40","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_sub_checklist.js","87","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_sub_checklist.js","108","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_manage_sub_checklist.js","131","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_para_migration.js","25","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_para_migration.js","55","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_para_migration.js","81","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_para_migration.js","114","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_para_migration.js","173","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_para_migration.js","197","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_para_migration.js","231","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_para_migration.js","264","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_para_migration.js","300","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_para_migration.js","320","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_processes.js","7","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_processes.js","34","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_processes.js","71","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_processes.js","107","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_processes.js","137","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_processes.js","177","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_process_detail_authorize.js","17","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_process_detail_authorize.js","60","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_process_detail_authorize.js","79","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_process_detail_review.js","19","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_process_detail_review.js","65","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_process_detail_review.js","91","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_ref_checklist_detail.js","15","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_ref_checklist_detail.js","50","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_ref_checklist_detail.js","78","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_ref_checklist_detail.js","107","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_ref_checklist_detail.js","136","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_ref_checklist_detail.js","161","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_ref_checklist_detail.js","181","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_checklists.js","40","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_checklists.js","69","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_checklists.js","100","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_checklists.js","130","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_checklists.js","158","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_checklists.js","275","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_checklists.js","301","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_checklists.js","337","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_process.js","40","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_process.js","69","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_process.js","100","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_process.js","130","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_process.js","158","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_process.js","275","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_process.js","301","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_process.js","337","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_sub_process.js","27","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_remove_duplicate_sub_process.js","67","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_sub_entities.js","56","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_sub_process_authorize.js","17","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_sub_process_authorize.js","48","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Setup_sub_process_authorize.js","66","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_WorkingPaper_account_opening.js","22","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_WorkingPaper_account_opening.js","55","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_WorkingPaper_cash_count.js","15","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_WorkingPaper_cash_count.js","81","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_WorkingPaper_fixed_assets.js","19","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_WorkingPaper_fixed_assets.js","71","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_WorkingPaper_loan_case_file.js","19","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_WorkingPaper_loan_case_file.js","69","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_WorkingPaper_voucher_checking.js","18","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_WorkingPaper_voucher_checking.js","51","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\iid\inquiryReportApi.js","4","return $.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\iid\inquiryReportReadOnly.js","219","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\circular.js","6","return $.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\fad-risk-control-panel.js","391","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\fad-risk-control-panel.js","420","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\fad-risk-control-panel.js","453","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\fad-risk-control-panel.js","485","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\fad-risk-control-panel.js","516","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\fieldauditparaSection.js","47","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\fieldauditparaSection.js","65","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\home-change-password.js","129","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\idleSessionHandler.js","27","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\login.js","82","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\login.js","163","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\referenceSection.js","143","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySection.js","140","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySection.js","165","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySection.js","197","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySection.js","237","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySection.js","378","$.ajax(ajaxOpts).done(function () {"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySection.js","455","$.ajax(ajaxOpts).done(function (data) {"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySectionUpdate.js","127","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySectionUpdate.js","150","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySectionUpdate.js","170","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySectionUpdate.js","204","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySectionUpdate.js","245","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySectionUpdate.js","433","$.ajax(ajaxOpts).done(function () {"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySectionUpdate.js","515","$.ajax(ajaxOpts).done(function (data) {"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySectionUpdate.js","592","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\responsibilitySectionUpdate.js","611","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\site.js","145","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\site.js","245","return fetch(request.url, request.options)"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_api_master.js","44","alert(""Unable to load API master list."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_api_master.js","120","alert(""Unable to save API master entry."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_api_master.js","158","alert(""Unable to disable API."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_audit_comp_management.js","83","alert(""please select entity to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_catalog_uploads.js","6","alert(""Select a file to validate."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_catalog_uploads.js","32","alert(""Unable to validate catalog."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_catalog_uploads.js","39","alert(""Validate the catalog before applying."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_catalog_uploads.js","59","alert(""Catalog sync completed."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_catalog_uploads.js","63","alert(""Unable to apply catalog."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_compliance_flow.js","33","alert(""Please select Entity type to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_compliance_flow.js","37","alert(""Please select Group/Role State to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_compliance_flow.js","42","alert(""Plase select Previous Role State to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_compliance_flow.js","46","alert(""Plase select Next Role State to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_compliance_flow.js","50","alert(""Plase select Compliance Up State to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_compliance_flow.js","54","alert(""Plase select Compliance Down State to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_dashboard_layout.js","32","alert(""Unable to load dashboard layout."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_dashboard_layout.js","55","alert(""Unable to load available pages."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_dashboard_layout.js","92","alert(""Select a role to continue."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_dashboard_layout.js","97","alert(""Select a menu to continue."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_dashboard_layout.js","215","alert(""Select a role to continue."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_dashboard_layout.js","220","alert(""Select a page to continue."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_dashboard_layout.js","306","alert(""Unable to save dashboard layout."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_entity_gm_reporting_div_management.js","83","alert(""please select entity to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_entity_relationship.js","49","alert('Please check atleast one page to proceed');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_entity_relationship.js","62","alert(""Menu Pages assignment Succesfully completed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_entity_shifting.js","153","alert(""Enter Old Entity ID to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_entity_shifting.js","157","alert(""Enter New Entity ID to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_gm_repo_line_management.js","83","alert(""please select atleast one entity to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_gm_repo_line_management.js","88","alert(""Please select at least either GM Office or Reporting Line to proceed "");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_group_role_assignment.js","91","alert('Mapping successfuly completed ');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_manage_user.js","151","alert('Please provide at least one filter to proceed');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_manage_user.js","332","alert('Password and Confirm Password should be Same');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_manage_user.js","360","alert('Password and Confirm Password should be Same');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","4","alert('Session expired');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","8","alert('No permission');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","14","alert('Unexpected response from server');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","18","alert('Request failed');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","52","alert('Unexpected response from server');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","78","alert('Please check atleast one page to proceed');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","91","alert(""Menu Pages assignment Succesfully completed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_management.js","73","alert(""Enter Menu Name to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_management.js","78","alert(""Enter Menu Order to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_management.js","82","alert(""Enter Menu status to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","103","alert(""Select Menu to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","107","alert(""Enter Page Name to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","111","alert(""Enter Page Path to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","115","alert(""Enter Page Order to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","119","alert(""Enter Page Path to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","312","alert(""Please select atleast one observation to update status"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","343","alert(""Please select new Status to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","370","alert(""Please select new Engagement Status to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","375","alert(""Please enter to commetns to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","402","alert(""Please select Team to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","66","alert(""Select Menu to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","70","alert(""Enter Sub Menu Name to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","75","alert(""Enter Order to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","79","alert(""Enter Status to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_ccqs.js","68","alert('Please Enter Question');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_ccqs.js","73","alert('Please Select Control Violation');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_ccqs.js","78","alert('Please Select Risk');"
