"Pattern","File","Line","Text"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ais_post_compliance.cshtml","82","<div id=""updateModal"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ais_post_compliance.cshtml","83","<div class=""modal-dialog modal-lg"" role=""document"" style=""min-width:90% !important;"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ais_post_compliance.cshtml","84","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ais_post_compliance.cshtml","85","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ais_post_compliance.cshtml","86","<h5 class=""modal-title"">Update Post Compliance</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ais_post_compliance.cshtml","87","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal""></button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ais_post_compliance.cshtml","89","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ais_post_compliance.cshtml","104","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\ais_post_compliance.cshtml","106","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\api_master.cshtml","9","<div class=""alert alert-warning mb-0"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\api_master.cshtml","35","<div class=""modal fade"" id=""apiMasterModal"" tabindex=""-1"" aria-hidden=""true"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\api_master.cshtml","36","<div class=""modal-dialog modal-lg"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\api_master.cshtml","37","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\api_master.cshtml","38","<div class=""modal-header"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\api_master.cshtml","39","<h5 class=""modal-title"">API Master</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\api_master.cshtml","40","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close""></button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\api_master.cshtml","42","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\api_master.cshtml","71","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\api_master.cshtml","72","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Cancel</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_auditee_entities_update.cshtml","33","<div id=""compareModal"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_auditee_entities_update.cshtml","34","<div class=""modal-dialog modal-lg"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_auditee_entities_update.cshtml","35","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_auditee_entities_update.cshtml","36","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_auditee_entities_update.cshtml","37","<h5 class=""modal-title"">Audit Entity Update</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_auditee_entities_update.cshtml","38","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close""></button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_auditee_entities_update.cshtml","40","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_auditee_entities_update.cshtml","75","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","83","<div id=""recommendReferProcTransactionModal"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","84","<div class=""modal-dialog"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","85","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","86","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","87","<h5 class=""modal-title"">Transaction Details</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","88","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","92","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","95","<label for=""viewerMainProcNameModalField"">Process Name</label>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","96","<input type=""text"" disabled class=""form-control"" id=""viewerMainProcNameModalField"" aria-describedby=""Process Name"" placeholder=""Process Name"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","100","<label for=""viewerNameModalField"">Sub Process Name</label>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","101","<input type=""text"" disabled class=""form-control"" id=""viewerNameModalField"" aria-describedby=""Process Name"" placeholder=""Process Name"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","105","<label for=""viewerDescModalField"">Description</label>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","106","<textarea class=""form-control"" disabled id=""viewerDescModalField"" aria-describedby=""Enter Description here..."" placeholder=""Enter Description here...""></textarea>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","110","<label for=""viewerControlModalField"">Control Owner</label>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","111","<input type=""text"" disabled class=""form-control"" id=""viewerControlModalField"" aria-describedby=""Control Owner"" placeholder=""Control Owner"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","114","<label for=""viewerDivModalField"">Division</label>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","115","<input type=""text"" disabled class=""form-control"" id=""viewerDivModalField"" aria-describedby=""Control Owner"" placeholder=""Control Owner"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","118","<label for=""viewerActionModalField"">Action</label>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","119","<input type=""text"" disabled class=""form-control"" id=""viewerActionModalField"" aria-describedby=""Action"" placeholder=""Action"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","122","<label for=""viewerRiskModalField"">Risk Weightage</label>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","123","<input type=""text"" disabled class=""form-control"" id=""viewerRiskModalField"" aria-describedby=""Action"" placeholder=""Action"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","126","<label for=""viewerRiskMaxModalField"">Risk Max Number</label>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","127","<input type=""text"" disabled class=""form-control"" id=""viewerRiskMaxModalField"" aria-describedby=""Control Owner"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","132","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","133","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","141","<div id=""commentsBox"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","142","<div class=""modal-dialog"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","143","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","144","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","145","<h5 class=""modal-title"">Comments</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","146","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","150","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","160","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\authorize_audit_checklist.cshtml","161","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\catalog_uploads.cshtml","9","<div class=""alert alert-warning mb-0"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\catalog_uploads.cshtml","15","<div class=""alert alert-warning"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\compliance_flow.cshtml","72","<div id=""addComplianceFlowEntityTypeModal"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\compliance_flow.cshtml","73","<div class=""modal-dialog modal-xl"" style=""min-width:90%"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\compliance_flow.cshtml","74","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\compliance_flow.cshtml","75","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\compliance_flow.cshtml","76","<h5 class=""modal-title"">Add Compliance Flow</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\compliance_flow.cshtml","77","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\compliance_flow.cshtml","81","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\compliance_flow.cshtml","85","<select id=""entityTypeSelectionField_modal"" class=""form-select form-control"" aria-label=""Default select example"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\compliance_flow.cshtml","174","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\compliance_flow.cshtml","175","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\compliance_flow.cshtml","176","<button data-onclick=""addComplianceWorkFlow();"" type=""button"" data-bs-dismiss=""modal"" class=""btn btn-success btn-footer"">Add Compliance Flow</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\dashboard_layout.cshtml","24","<div class=""alert alert-info"" id=""dashboardRolePrompt"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","142","<div id=""updateEntityModal"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","143","<div class=""modal-dialog modal-xl"" style=""min-width:90%"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","144","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","145","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","146","<h5 class=""modal-title"">Update AIS Entity</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","147","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","151","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","249","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","250","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","251","<button data-onclick=""saveUpdateChangesInAISEntity();"" type=""button"" data-bs-dismiss=""modal"" class=""btn btn-success"">Save Changes</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","259","<div id=""addEntityModal"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","260","<div class=""modal-dialog modal-xl"" style=""min-width:90%"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","261","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","262","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","263","<h5 class=""modal-title"">Update AIS Entity</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","264","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","268","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","366","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","367","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","368","<button data-onclick=""saveAddInAISEntity();"" type=""button"" data-bs-dismiss=""modal"" class=""btn btn-success"">Save Changes</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","376","<div id=""updateMappingEntityModal"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","377","<div class=""modal-dialog modal-xl"" style=""min-width:90%"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","378","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","379","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","380","<h5 class=""modal-title"">Update AIS Entity</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","381","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","385","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","472","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","473","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","474","<button data-onclick=""saveInsertAISEntityMapping();"" type=""button"" data-bs-dismiss=""modal"" class=""btn btn-danger"">Add Mapping</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_addition.cshtml","475","<button data-onclick=""saveUpdateAISEntityMapping();"" type=""button"" data-bs-dismiss=""modal"" class=""btn btn-success"">Update Mapping</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","221","<div id=""updateEntityModal"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","222","<div class=""modal-dialog modal-xl"" style=""min-width:90%"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","223","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","224","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","225","<h5 class=""modal-title"">Update AIS Entity</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","226","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","230","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","328","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","329","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","330","<button data-onclick=""saveUpdateChangesInAISEntity();"" type=""button"" data-bs-dismiss=""modal"" class=""btn btn-success"">Save Changes</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","338","<div id=""addEntityModal"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","339","<div class=""modal-dialog modal-xl"" style=""min-width:90%"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","340","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","341","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","342","<h5 class=""modal-title"">Update AIS Entity</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","343","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","347","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","445","<div class=""modal-footer"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","446","<button type=""button"" class=""btn btn-secondary"" data-bs-dismiss=""modal"">Close</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","447","<button data-onclick=""saveAddInAISEntity();"" type=""button"" data-bs-dismiss=""modal"" class=""btn btn-success"">Save Changes</button>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","455","<div id=""updateMappingEntityModal"" class=""modal"" tabindex=""-1"" role=""dialog"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","456","<div class=""modal-dialog modal-xl"" style=""min-width:90%"" role=""document"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","457","<div class=""modal-content"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","458","<div class=""modal-header bg-danger text-white"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","459","<h5 class=""modal-title"">Update AIS Entity</h5>"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","460","<button type=""button"" class=""btn-close"" data-bs-dismiss=""modal"" aria-label=""Close"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","464","<div class=""modal-body"">"
"modal_alert","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\Views\AdministrationPanel\entity_shifting.cshtml","551","<div class=""modal-footer"">"
